"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"5822",28,"XER",10,0.0496,1.25,"USGS",0.928,"USGS-10309010","Other"
"5823",27,"XER",11,0.125,1.25,"USGS",0.9,"USGS-10309010","Other"
"5824",20,"XER",12,0.0595,1.25,"USGS",0.917808219178082,"USGS-10309010","Other"
"5825",11,"XER",3,0.0338339393939394,0.6969,"USGS",0.360606060606061,"USGS-10311000","Other"
"5826",15,"XER",4,0.0694,0.96,"USGS",0.42603550295858,"USGS-10312000","Other"
"5827",19,"WMT",19,0.0595,1.25,"USGS",0.804054054054054,"USGS-10343500","Forest_Wetland"
"5828",19,"WMT",24,0.0198,1.25,"USGS",0.745152354570637,"USGS-10343500","Forest_Wetland"
"5829",15,"WMT",4,0.0694,1.1615,"USGS",0.303879310344828,"USGS-10346000","Other"
"5830",13,"XER",2,0.0156,1.3938,"USGS",0.51227495908347,"USGS-10348200","Urban"
"5831",11,"XER",3,0.0313,0.9292,"USGS",0.516260162601626,"USGS-10348200","Urban"
"5832",8,"XER",2,0.0188493630573248,1.1615,"USGS",0.538216560509554,"USGS-10350500","Other"
"5833",6,"XER",4,0.0397,0.6969,"USGS",0.343195266272189,"USGS-10350500","Other"
"5834",7,"XER",5,0.0198,0.9292,"USGS",0.745484400656814,"USGS-10350500","Other"
"5835",11,"XER",6,0.0248,0.6969,"USGS",0.57725321888412,"USGS-10350500","Other"
"5836",20,"XER",10,0.0496,1.25,"USGS",0.933139534883721,"USGS-10350500","Other"
"5837",11,"XER",11,0.3333,1.25,"USGS",0.869426751592357,"USGS-10350500","Other"
"5838",11,"XER",12,0.1667,1.25,"USGS",0.775193798449612,"USGS-10350500","Other"
"5839",11,"XER",13,0.1736,1.25,"USGS",0.894409937888199,"USGS-10350500","Other"
"5840",14,"XER",14,0.0397,NA,"USGS",0.958904109589041,"USGS-10350500","Other"
"5841",6,"XER",3,0.0230063043478261,1.1615,"USGS",0.560869565217391,"USGS-10351650","Urban"
"5842",10,"XER",7,0.0595,0.1158,"USGS",0.66304347826087,"USGS-11060400","Urban"
"5843",15,"XER",7,0.0952,0.318,"USGS",0.711538461538462,"USGS-11066460","Urban"
"5844",17,"XER",8,0.0868,0.2254,"USGS",0.78476821192053,"USGS-11066460","Urban"
"5845",21,"XER",9,0.0868,0.2846,"USGS",0.67601246105919,"USGS-11066460","Urban"
"5846",13,"XER",7,0.0595,1.25,"USGS",0.835443037974684,"USGS-11074000","Other"
"5847",7,"XER",8,0.0397,1.25,"USGS",0.747634069400631,"USGS-11074000","Other"
"5848",8,"XER",9,0.0248,1.25,"USGS",0.767647058823529,"USGS-11074000","Other"
"5849",9,"XER",10,0.0595,1.25,"USGS",0.793296089385475,"USGS-11074000","Other"
"5850",9,"XER",11,0.0952,1.25,"USGS",0.816023738872404,"USGS-11074000","Other"
"5851",8,"XER",12,0.0952,1.25,"USGS",0.889830508474576,"USGS-11074000","Other"
"5852",6,"XER",13,0.1429,1.25,"USGS",0.982708933717579,"USGS-11074000","Other"
"5853",20,"WMT",23,0.0397,1.0219,"USGS",0.754601226993865,"USGS-11111500","Other"
"5854",13,"XER",23,0.1667,1.0219,"USGS",0.618666666666667,"USGS-11126000","Other"
"5855",12,"XER",25,0.0655,1.02,"USGS",0.866666666666667,"USGS-11128500","Urban"
"5856",14,"XER",25,0.0833,1.02,"USGS",0.909657320872274,"USGS-11135250","Agriculture"
"5857",5,"XER",25,1,1.02,"USGS",0.778846153846154,"USGS-11141050","Other"
"5858",21,"XER",25,1,1.02,"USGS",0.863883847549909,"USGS-11141280","Forest_Wetland"
"5859",25,"XER",23,0.1667,1.0219,"USGS",0.670076726342711,"USGS-11148900","Other"
"5860",10,"XER",25,1,1.02,"USGS",0.939814814814815,"USGS-11148900","Other"
"5861",10,"XER",23,0.0248,1.0219,"USGS",0.84366576819407,"USGS-11149400","Other"
"5862",17,"XER",25,0.1905,1.02,"USGS",0.698085419734904,"USGS-11150500","Other"
"5863",13,"XER",25,0.4583,1.02,"USGS",0.486068111455108,"USGS-11152600","Agriculture"
"5864",8,"XER",25,1,1.02,"USGS",0.706319702602231,"USGS-11152650","Agriculture"
"5865",17,"XER",25,0.2917,1.02,"USGS",0.917159763313609,"USGS-11153470","Forest_Wetland"
"5866",14,"XER",25,0.1071,1.02,"USGS",0.782539682539683,"USGS-11153650","Agriculture"
"5867",19,"WMT",25,0.1042,1.02,"USGS",0.930946291560102,"USGS-11159000","Other"
"5868",12,"XER",25,0.25,1.02,"USGS",0.796502384737679,"USGS-11159200","Agriculture"
"5869",17,"XER",25,0.119,1.02,"USGS",0.807453416149068,"USGS-11159500","Agriculture"
"5870",23,"XER",25,0.4583,1.02,"USGS",0.828346456692913,"USGS-11164500","Urban"
"5871",13,"XER",25,0.1667,1.02,"USGS",0.903401360544218,"USGS-11169025","Urban"
"5872",14,"XER",25,0.2143,1.02,"USGS",0.670750382848392,"USGS-11169800","Forest_Wetland"
"5873",17,"XER",23,0.0248,1.0219,"USGS",0.769005847953216,"USGS-11176400","Forest_Wetland"
"5874",23,"XER",23,0.0952,1.0219,"USGS",0.683760683760684,"USGS-11176500","Other"
"5875",11,"XER",25,0.0521,1.02,"USGS",0.900420757363254,"USGS-11176900","Other"
"5876",19,"XER",25,0.0833,1.02,"USGS",0.728731942215088,"USGS-11179100","Urban"
"5877",21,"XER",25,0.2083,1.02,"USGS",0.769173492181683,"USGS-11180900","Urban"
"5878",18,"XER",25,0.1131,1.02,"USGS",0.629057187017002,"USGS-11181000","Urban"
"5879",13,"XER",25,0.0476,1.02,"USGS",0.826645264847512,"USGS-11181008","Urban"
"5880",13,"XER",25,0.7917,1.02,"USGS",0.846153846153846,"USGS-11182400","Urban"
"5881",24,"XER",25,0.2292,1.02,"USGS",0.872278664731495,"USGS-11182500","Other"
"5882",14,"WMT",19,0.119,1.25,"USGS",0.854368932038835,"USGS-11206800","Other"
"5883",21,"WMT",24,0.0085,1.25,"USGS",0.594155844155844,"USGS-11206800","Other"
"5884",6,"XER",1,0.119,0.4575,"USGS",0.86986301369863,"USGS-11261100","Other"
"5885",21,"WMT",1,0.192881424581006,1.25,"USGS",0.558659217877095,"USGS-11264500","Forest_Wetland"
"5886",21,"WMT",2,0.0313,1.25,"USGS",0.533175355450237,"USGS-11264500","Forest_Wetland"
"5887",21,"WMT",3,0.125,1.25,"USGS",0.658064516129032,"USGS-11264500","Forest_Wetland"
"5888",16,"WMT",4,0.14021164021164,1.25,"USGS",0.429787234042553,"USGS-11264500","Forest_Wetland"
"5889",24,"WMT",20,0.1042,1.25,"USGS",0.821917808219178,"USGS-11264500","Forest_Wetland"
"5890",26,"WMT",21,0.3333,1.25,"USGS",0.819018404907976,"USGS-11264500","Forest_Wetland"
"5891",26,"WMT",22,0.2083,1.25,"USGS",0.823684210526316,"USGS-11264500","Forest_Wetland"
"5892",22,"WMT",23,0.0868,1.25,"USGS",0.627329192546584,"USGS-11264500","Forest_Wetland"
"5893",29,"WMT",24,0.125,1.25,"USGS",0.837606837606838,"USGS-11264500","Forest_Wetland"
"5894",26,"WMT",25,0.2083,1.25,"USGS",0.847826086956522,"USGS-11264500","Forest_Wetland"
"5895",28,"WMT",26,0.25,1.25,"USGS",0.861356932153392,"USGS-11264500","Forest_Wetland"
"5896",25,"WMT",2,0.166597409326425,1.25,"USGS",0.569364161849711,"USGS-11266500","Forest_Wetland"
"5897",24,"WMT",3,0.125,1.25,"USGS",0.617721518987342,"USGS-11266500","Forest_Wetland"
"5898",17,"XER",10,0.0298,0.442,"USGS",0.430357142857143,"USGS-11273500","Agriculture"
"5899",13,"XER",11,0.0298,0.3443,"USGS",0.61038961038961,"USGS-11273500","Agriculture"
"5900",14,"XER",12,0.0149,0.3627,"USGS",0.350877192982456,"USGS-11273500","Agriculture"
"5901",18,"XER",15,0.1215,0.5196,"USGS",0.604105571847507,"USGS-11273500","Agriculture"
"5902",13,"XER",17,0.0694,0.3566,"USGS",0.38390092879257,"USGS-11273500","Agriculture"
"5903",6,"XER",10,0.5,0.3676,"USGS",0.243243243243243,"USGS-11274538","Agriculture"
"5904",5,"XER",11,0.4167,0.2708,"USGS",0.432835820895522,"USGS-11274538","Agriculture"
"5905",7,"XER",12,0.75,0.2227,"USGS",0.75,"USGS-11274538","Agriculture"
"5906",5,"XER",13,0.7917,0.2523,"USGS",0.840978593272171,"USGS-11274538","Agriculture"
"5907",7,"XER",14,0.5417,0.5202,"USGS",0.76878612716763,"USGS-11274538","Agriculture"
"5908",10,"XER",1,0.0313,0.4489,"USGS",0.99388379204893,"USGS-11274570","Agriculture"
"5909",13,"XER",23,0.0397,1.0219,"USGS",0.687306501547988,"USGS-11274630","Other"
"5910",18,"XER",2,0.140635910224439,0.8524,"USGS",0.423940149625935,"USGS-11290000","Urban"
"5911",19,"XER",3,0.25,0.5618,"USGS",0.672782874617737,"USGS-11303000","Agriculture"
"5912",13,"XER",1,0.0313,0.6399,"USGS",0.942122186495177,"USGS-11303500","Forest_Wetland"
"5913",14,"XER",5,0.125,0.4195,"USGS",0.602385685884692,"USGS-11303500","Forest_Wetland"
"5914",9,"XER",10,0.0397,0.3602,"USGS",0.885196374622356,"USGS-11303500","Forest_Wetland"
"5915",14,"XER",11,0.0298,0.378,"USGS",0.687845303867403,"USGS-11303500","Forest_Wetland"
"5916",11,"XER",12,0.0198,0.2224,"USGS",0.789719626168224,"USGS-11303500","Forest_Wetland"
"5917",26,"XER",10,0.0248,1.25,"USGS",0.624349635796046,"USGS-11335000","Other"
"5918",20,"XER",12,0.017,1.25,"USGS",0.831831831831832,"USGS-11335000","Other"
"5919",19,"XER",13,0.0496,1.25,"USGS",0.575178997613365,"USGS-11335000","Other"
"5920",16,"XER",14,0.0714,1.25,"USGS",0.616187989556136,"USGS-11335000","Other"
"5921",23,"XER",15,0.1042,1.25,"USGS",0.870662460567823,"USGS-11335000","Other"
"5922",23,"XER",16,0.0608,1.25,"USGS",0.765676567656766,"USGS-11335000","Other"
"5923",26,"XER",17,0.0496,1.25,"USGS",0.71264367816092,"USGS-11335000","Other"
"5924",21,"XER",18,0.0868,1.25,"USGS",0.704180064308682,"USGS-11335000","Other"
"5925",19,"XER",19,0.119,1.25,"USGS",0.924882629107981,"USGS-11335000","Other"
"5926",24,"XER",20,0.0694,1.25,"USGS",0.88268156424581,"USGS-11335000","Other"
"5927",19,"XER",21,0.0952,1.25,"USGS",0.737463126843658,"USGS-11335000","Other"
"5928",18,"XER",22,0.0714,1.25,"USGS",0.766081871345029,"USGS-11335000","Other"
"5929",18,"WMT",6,0.1736,1.25,"USGS",0.673545966228893,"USGS-11367808","Forest_Wetland"
"5930",39,"XER",4,0.0201516129032258,1.25,"USGS",0.538709677419355,"USGS-11383500","Other"
"5931",24,"XER",5,0.0248,1.25,"USGS",0.417808219178082,"USGS-11383500","Other"
"5932",20,"XER",6,0.0298,1.25,"USGS",0.424170616113744,"USGS-11383500","Other"
"5933",17,"XER",5,0.0347,1.25,"USGS",0.480952380952381,"USGS-11384004","Other"
"5934",15,"XER",6,0.0397,1.5,"USGS",0.32829373650108,"USGS-11384004","Other"
"5935",14,"XER",5,0.125,1.25,"USGS",0.473794549266247,"USGS-11384200","Urban"
"5936",14,"XER",6,0.1905,1.5,"USGS",0.620985010706638,"USGS-11384200","Urban"
"5937",10,"XER",5,0.0496,0.1901,"USGS",0.697495183044316,"USGS-11389500","Agriculture"
"5938",9,"XER",6,0.0952,0.1683,"USGS",0.771978021978022,"USGS-11389500","Agriculture"
"5939",14,"XER",10,0.0868,0.474,"USGS",0.609022556390977,"USGS-11391100","Agriculture"
"5940",9,"XER",11,0.0694,0.3791,"USGS",0.236139630390144,"USGS-11391100","Agriculture"
"5941",11,"XER",12,0.0198,0.4815,"USGS",0.380577427821522,"USGS-11391100","Agriculture"
"5942",13,"XER",6,0.125,1.25,"USGS",0.636200716845878,"USGS-11421000","Agriculture"
"5943",13,"XER",4,0.0625,1.25,"USGS",0.74618320610687,"USGS-11447000","Urban"
"5944",10,"XER",5,0.125,1.25,"USGS",0.259433962264151,"USGS-11447000","Urban"
"5945",9,"XER",6,0.0952,1.25,"USGS",0.674418604651163,"USGS-11447000","Urban"
"5946",16,"XER",6,0.2083,0.1279,"USGS",0.847953216374269,"USGS-11447360","Urban"
"5947",6,"XER",10,0.3333,0.2034,"USGS",0.597142857142857,"USGS-11447360","Urban"
"5948",12,"XER",13,0.8333,0.1942,"USGS",0.923295454545455,"USGS-11447360","Urban"
"5949",13,"XER",14,0.5833,0.5313,"USGS",0.927953890489914,"USGS-11447360","Urban"
"5950",14,"XER",16,0.4167,0.3633,"USGS",0.846153846153846,"USGS-11447360","Urban"
"5951",10,"XER",18,0.75,0.479,"USGS",0.816393442622951,"USGS-11447360","Urban"
"5952",21,"XER",23,0.0714,1.0219,"USGS",0.273657289002558,"USGS-11451100","Other"
"5953",14,"XER",25,0.0476,1.02,"USGS",0.9104,"USGS-11456500","Agriculture"
"5954",21,"XER",25,0.1488,1.02,"USGS",0.893016344725111,"USGS-11458300","Urban"
"5955",27,"XER",26,0.119,1.0219,"USGS",0.891970802919708,"USGS-11458300","Urban"
"5956",23,"XER",25,0.1905,1.02,"USGS",0.877697841726619,"USGS-11458500","Urban"
"5957",31,"XER",26,0.0595,1.0219,"USGS",0.575057736720554,"USGS-11458500","Urban"
"5958",16,"XER",25,0.0774,1.02,"USGS",0.916913946587537,"USGS-11459500","Urban"
"5959",21,"XER",25,0.25,1.02,"USGS",0.935960591133005,"USGS-11460000","Urban"
"5960",16,"XER",25,0.3333,1.02,"USGS",0.551145038167939,"USGS-11465660","Urban"
"5961",18,"XER",26,0.0952,1.0219,"USGS",0.55784469096672,"USGS-11465660","Urban"
"5962",11,"XER",25,0.0298,1.02,"USGS",0.874105865522175,"USGS-11465690","Urban"
"5963",6,"XER",26,0.0595,1.0219,"USGS",0.460912052117264,"USGS-11465690","Urban"
"5964",19,"XER",25,0.9167,1.02,"USGS",0.785714285714286,"USGS-11466170","Urban"
"5965",13,"XER",25,0.0833,1.02,"USGS",0.92259083728278,"USGS-11466200","Urban"
"5966",15,"XER",25,0.5,1.02,"USGS",0.85972850678733,"USGS-11466320","Agriculture"
"5967",18,"XER",26,0.0595,1.0219,"USGS",0.778688524590164,"USGS-11466320","Agriculture"
"5968",23,"WMT",19,0.0952,1.25,"USGS",0.825581395348837,"USGS-11475560","Forest_Wetland"
"5969",21,"WMT",23,0.125,1.25,"USGS",0.77521613832853,"USGS-12024000","Forest_Wetland"
"5970",23,"WMT",4,0.125,1.25,"USGS",0.690193628981886,"USGS-12056500","Forest_Wetland"
"5971",14,"WMT",5,0.125,1.25,"USGS",0.488997555012225,"USGS-12056500","Forest_Wetland"
"5972",16,"WMT",6,0.0397,1.25,"USGS",0.247086247086247,"USGS-12056500","Forest_Wetland"
"5973",11,"WMT",10,0.0868,1.25,"USGS",0.739273927392739,"USGS-12056500","Forest_Wetland"
"5974",16,"WMT",11,0.1042,1.25,"USGS",0.681957186544342,"USGS-12056500","Forest_Wetland"
"5975",14,"WMT",12,0.0198,1.25,"USGS",0.641791044776119,"USGS-12056500","Forest_Wetland"
"5976",14,"WMT",13,0.1429,1.25,"USGS",0.740963855421687,"USGS-12056500","Forest_Wetland"
"5977",13,"WMT",14,0.0298,1.25,"USGS",0.462264150943396,"USGS-12056500","Forest_Wetland"
"5978",15,"WMT",15,0.0521,1.25,"USGS",0.835443037974684,"USGS-12056500","Forest_Wetland"
"5979",20,"WMT",16,0.1667,1.25,"USGS",0.621794871794872,"USGS-12056500","Forest_Wetland"
"5980",16,"WMT",17,0.0595,1.25,"USGS",0.722560975609756,"USGS-12056500","Forest_Wetland"
"5981",13,"WMT",18,0.0595,1.25,"USGS",0.851758793969849,"USGS-12056500","Forest_Wetland"
"5982",17,"WMT",19,0.125,1.25,"USGS",0.764044943820225,"USGS-12056500","Forest_Wetland"
"5983",15,"WMT",20,0.0952,1.25,"USGS",0.66,"USGS-12056500","Forest_Wetland"
"5984",13,"WMT",21,0.0496,1.25,"USGS",0.640579710144928,"USGS-12056500","Forest_Wetland"
"5985",13,"WMT",22,0.0397,1.25,"USGS",0.536388140161725,"USGS-12056500","Forest_Wetland"
"5986",21,"WMT",23,0.0397,1.25,"USGS",0.627450980392157,"USGS-12056500","Forest_Wetland"
"5987",12,"WMT",24,0.0298,1.25,"USGS",0.446685878962536,"USGS-12056500","Forest_Wetland"
"5988",9,"WMT",25,0.0714,1.25,"USGS",0.823008849557522,"USGS-12056500","Forest_Wetland"
"5989",17,"WMT",26,0.0298,1.25,"USGS",0.627717391304348,"USGS-12056500","Forest_Wetland"
"5990",12,"WMT",5,0.0521,1.25,"USGS",0.351351351351351,"USGS-12060995","Forest_Wetland"
"5991",6,"WMT",4,0.125,1.25,"USGS",0.201426024955437,"USGS-12061500","Forest_Wetland"
"5992",21,"WMT",23,0.0397,1.25,"USGS",0.826086956521739,"USGS-12068500","Forest_Wetland"
"5993",18,"WMT",15,0.0298,1.25,"USGS",0.71830985915493,"USGS-12069550","Forest_Wetland"
"5994",21,"WMT",23,0.0397,1.25,"USGS",0.548701298701299,"USGS-12069550","Forest_Wetland"
"5995",17,"WMT",15,0.1667,1.25,"USGS",0.560344827586207,"USGS-12070000","Urban"
"5996",26,"WMT",23,0.0714,1.25,"USGS",0.728291316526611,"USGS-12070000","Urban"
"5997",20,"WMT",15,0.0496,1.25,"USGS",0.558823529411765,"USGS-12072380","Urban"
"5998",26,"WMT",15,0.1667,1.25,"USGS",0.6875,"USGS-12072660","Forest_Wetland"
"5999",20,"WMT",23,0.0595,1.25,"USGS",0.629533678756477,"USGS-12072660","Forest_Wetland"
"6000",21,"WMT",23,0.0952,1.25,"USGS",0.639423076923077,"USGS-12072679","Forest_Wetland"
"6001",24,"WMT",23,0.119,1.25,"USGS",0.719653179190751,"USGS-12073500","Forest_Wetland"
"6002",18,"WMT",15,0.0496,1.25,"USGS",0.652054794520548,"USGS-12073520","Forest_Wetland"
"6003",20,"WMT",23,0.0595,1.25,"USGS",0.784741144414169,"USGS-12073525","Forest_Wetland"
"6004",18,"WMT",15,0.0397,1.25,"USGS",0.552197802197802,"USGS-12073895","Forest_Wetland"
"6005",23,"WMT",23,0.0694,1.25,"USGS",0.678362573099415,"USGS-12073895","Forest_Wetland"
"6006",17,"WMT",15,0.1215,1.25,"USGS",0.8,"USGS-12080800","Urban"
"6007",17,"WMT",23,0.1667,1.25,"USGS",0.666666666666667,"USGS-12080800","Urban"
"6008",13,"WMT",15,0.0397,1.25,"USGS",0.691891891891892,"USGS-12090452","Urban"
"6009",16,"WMT",15,0.2083,1.25,"USGS",0.649717514124294,"USGS-12102000","Urban"
"6010",16,"WMT",15,0.0521,1.25,"USGS",0.686153846153846,"USGS-12102212","Urban"
"6011",19,"WMT",23,0.0298,1.25,"USGS",0.807692307692308,"USGS-12102212","Urban"
"6012",27,"WMT",4,0.0313,1.25,"USGS",0.553020134228188,"USGS-12103380","Forest_Wetland"
"6013",19,"WMT",5,0.125,1.25,"USGS",0.339568345323741,"USGS-12103380","Forest_Wetland"
"6014",22,"WMT",6,0.0694,1.25,"USGS",0.417515274949084,"USGS-12103380","Forest_Wetland"
"6015",17,"WMT",5,0.125,1.25,"USGS",0.438642297650131,"USGS-12103395","Forest_Wetland"
"6016",21,"WMT",23,0.0714,1.25,"USGS",0.754601226993865,"USGS-12107950","Forest_Wetland"
"6017",29,"WMT",4,0.0625,1.25,"USGS",0.4986642920748,"USGS-12108500","Forest_Wetland"
"6018",18,"WMT",5,0.0521,1.25,"USGS",0.475,"USGS-12108500","Forest_Wetland"
"6019",20,"WMT",6,0.0694,1.25,"USGS",0.5,"USGS-12108500","Forest_Wetland"
"6020",25,"WMT",23,0.0496,1.25,"USGS",0.768292682926829,"USGS-12110495","Urban"
"6021",30,"WMT",4,0.0313,1.25,"USGS",0.301533219761499,"USGS-12112600","Urban"
"6022",18,"WMT",5,0.0694,1.25,"USGS",0.266998341625207,"USGS-12112600","Urban"
"6023",18,"WMT",6,0.0496,1.25,"USGS",0.37219730941704,"USGS-12112600","Urban"
"6024",14,"WMT",15,0.0434,1.25,"USGS",0.575342465753425,"USGS-12112600","Urban"
"6025",22,"WMT",23,0.0595,1.25,"USGS",0.767942583732057,"USGS-12112600","Urban"
"6026",28,"WMT",23,0.0952,1.25,"USGS",0.678470254957507,"USGS-12113205","Urban"
"6027",16,"WMT",23,0.0952,1.25,"USGS",0.682352941176471,"USGS-12113347","Urban"
"6028",8,"WMT",23,0.0952,1.25,"USGS",0.662591687041565,"USGS-12113490","Urban"
"6029",14,"WMT",5,0.0434,1.25,"USGS",0.507246376811594,"USGS-12117000","Forest_Wetland"
"6030",19,"WMT",5,0.125,1.25,"USGS",0.448648648648649,"USGS-12117695","Forest_Wetland"
"6031",26,"WMT",23,0.0952,1.25,"USGS",0.803468208092486,"USGS-12117695","Forest_Wetland"
"6032",19,"WMT",23,0.0714,1.25,"USGS",0.765578635014837,"USGS-12118525","Urban"
"6033",20,"WMT",23,0.0496,1.25,"USGS",0.801948051948052,"USGS-12119495","Urban"
"6034",19,"WMT",15,0.1042,1.25,"USGS",0.758720930232558,"USGS-12119705","Urban"
"6035",14,"WMT",23,0.0521,1.25,"USGS",0.761329305135952,"USGS-12119705","Urban"
"6036",16,"WMT",23,0.0496,1.25,"USGS",0.651771956856703,"USGS-12120000","Urban"
"6037",7,"WMT",5,0.125,1.25,"USGS",0.142156862745098,"USGS-12120490","Urban"
"6038",11,"WMT",15,0.1215,1.25,"USGS",0.408977556109726,"USGS-12120500","Urban"
"6039",12,"WMT",23,0.0952,1.25,"USGS",0.66751269035533,"USGS-12120500","Urban"
"6040",23,"WMT",23,0.0595,1.25,"USGS",0.802857142857143,"USGS-12120600","Forest_Wetland"
"6041",19,"WMT",23,0.0714,1.25,"USGS",0.818471337579618,"USGS-12121504","Forest_Wetland"
"6042",29,"WMT",23,0.2083,1.25,"USGS",0.776162790697674,"USGS-12121570","Urban"
"6043",25,"WMT",15,0.0694,1.25,"USGS",0.731391585760518,"USGS-12121600","Urban"
"6044",23,"WMT",23,0.1429,1.25,"USGS",0.802547770700637,"USGS-12123100","Urban"
"6045",21,"WMT",23,0.0434,1.25,"USGS",0.755905511811024,"USGS-12124490","Urban"
"6046",18,"WMT",23,0.0298,1.25,"USGS",0.64741641337386,"USGS-12125500","Urban"
"6047",13,"WMT",15,0.0397,1.25,"USGS",0.808080808080808,"USGS-12125880","Urban"
"6048",17,"WMT",23,0.0521,1.25,"USGS",0.883647798742138,"USGS-12126910","Urban"
"6049",14,"WMT",5,0.0714,1.25,"USGS",0.515765765765766,"USGS-12127000","Urban"
"6050",20,"WMT",15,0.0952,1.25,"USGS",0.584070796460177,"USGS-12127100","Urban"
"6051",2,"WMT",4,0.125,1.25,"USGS",0.0680437424058323,"USGS-12128000","Urban"
"6052",6,"WMT",6,0.0595,1.25,"USGS",0.424657534246575,"USGS-12128000","Urban"
"6053",12,"WMT",10,0.0694,1.25,"USGS",0.38801261829653,"USGS-12128000","Urban"
"6054",9,"WMT",11,0.0694,1.25,"USGS",0.667721518987342,"USGS-12128000","Urban"
"6055",8,"WMT",12,0.1429,1.25,"USGS",0.678260869565217,"USGS-12128000","Urban"
"6056",6,"WMT",13,0.125,1.25,"USGS",0.575581395348837,"USGS-12128000","Urban"
"6057",3,"WMT",14,0.1429,1.25,"USGS",0.692753623188406,"USGS-12128000","Urban"
"6058",6,"WMT",15,0.119,1.25,"USGS",0.828478964401295,"USGS-12128000","Urban"
"6059",8,"WMT",17,0.0868,1.25,"USGS",0.764516129032258,"USGS-12128000","Urban"
"6060",10,"WMT",19,0.1042,1.25,"USGS",0.84375,"USGS-12128000","Urban"
"6061",11,"WMT",23,0.0397,1.25,"USGS",0.651376146788991,"USGS-12128000","Urban"
"6062",18,"WMT",23,0.0952,1.25,"USGS",0.902777777777778,"USGS-12128040","Urban"
"6063",17,"WMT",23,0.0496,1.25,"USGS",0.703045685279188,"USGS-12145970","Forest_Wetland"
"6064",21,"WMT",23,0.0694,1.25,"USGS",0.690058479532164,"USGS-12149490","Forest_Wetland"
"6065",17,"WMT",15,0.0434,1.25,"USGS",0.564935064935065,"USGS-12150495","Forest_Wetland"
"6066",23,"WMT",23,0.0952,1.25,"USGS",0.826747720364742,"USGS-12150495","Forest_Wetland"
"6067",17,"WMT",15,0.0198,1.25,"USGS",0.809768637532134,"USGS-12154000","Urban"
"6068",18,"WMT",15,0.0298,1.25,"USGS",0.578635014836795,"USGS-12155050","Urban"
"6069",26,"WMT",23,0.0714,1.25,"USGS",0.716931216931217,"USGS-12155050","Urban"
"6070",21,"WMT",23,0.0248,1.25,"USGS",0.757062146892655,"USGS-12158040","Forest_Wetland"
"6071",17,"WMT",5,0.0694,1.25,"USGS",0.397683397683398,"USGS-12164900","Forest_Wetland"
"6072",25,"WMT",23,0.0952,1.25,"USGS",0.666666666666667,"USGS-12170000","Urban"
"6073",10,"WMT",5,0.125,1.25,"USGS",0.561561561561562,"USGS-12178400","Forest_Wetland"
"6074",25,"WMT",23,0.0694,1.25,"USGS",0.769017980636238,"USGS-12200017","Agriculture"
"6075",22,"WMT",23,0.0952,1.25,"USGS",0.834224598930481,"USGS-12202300","Forest_Wetland"
"6076",10,"WMT",23,0.0142,1.25,"USGS",0.582278481012658,"USGS-12204010","Urban"
"6077",20,"WMT",4,0.25,1.25,"USGS",0.526184538653367,"USGS-12210700","Forest_Wetland"
"6078",15,"WMT",23,0.0595,1.25,"USGS",0.532258064516129,"USGS-12212001","Agriculture"
"6079",13,"WMT",4,0.125,1.25,"USGS",0.630601092896175,"USGS-12212100","Agriculture"
